"";"squads_player_id";"squads_tournament_id";"squads_team_id";"squads_shirt_number";"squads_position_name";"players_family_name";"players_given_name";"players_birth_date";"players_female";"players_goal_keeper";"players_defender";"players_midfielder";"players_forward"
"240";"P-01853";"WC-2007";"T-83";16;"midfielder";"Hucles";"Angela";"1978-07-05";1;0;0;1;0
"241";"P-01864";"WC-1962";"T-36";5;"defender";"Solymosi";"Ernő";"1940-09-21";0;0;1;0;0
"242";"P-01889";"WC-1950";"T-55";0;"defender";"Céspedes";"Casiano";"not available";0;0;1;0;0
"243";"P-01892";"WC-1950";"T-75";0;"defender";"Gyger";"Rudolf";"1920-04-16";0;0;1;0;0
"244";"P-01895";"WC-1954";"T-06";13;"defender";"Dirickx";"Henri";"1927-07-07";0;0;1;0;0
"245";"P-01918";"WC-1934";"T-74";0;"midfielder";"Johnsson";"Carl";"not available";0;0;0;1;0
"246";"P-01925";"WC-2022";"T-12";17;"forward";"Larin";"Cyle";"1995-04-17";0;0;0;0;1
"247";"P-01929";"WC-2011";"T-53";12;"goal keeper";"Skarbø";"Erika";"1987-06-12";1;1;0;0;0
"248";"P-01929";"WC-2007";"T-53";12;"goal keeper";"Skarbø";"Erika";"1987-06-12";1;1;0;0;0
"249";"P-01930";"WC-2022";"T-59";19;"forward";"Ali";"Almoez";"1996-08-19";0;0;0;0;1
"250";"P-01933";"WC-2014";"T-25";14;"midfielder";"Minda";"Oswaldo";"1983-07-26";0;0;0;1;0
"251";"P-01935";"WC-1938";"T-57";0;"forward";"Baran";"Stanisław";"1920-04-26";0;0;0;0;1
"252";"P-01939";"WC-2002";"T-09";22;"goal keeper";"Ceni";"Rogério";"1973-01-22";0;1;0;0;0
"253";"P-01939";"WC-2006";"T-09";12;"goal keeper";"Ceni";"Rogério";"1973-01-22";0;1;0;0;0
"254";"P-01945";"WC-2022";"T-32";10;"forward";"Ayew";"André";"1989-12-17";0;0;0;1;1
"255";"P-01945";"WC-2010";"T-32";13;"midfielder";"Ayew";"André";"1989-12-17";0;0;0;1;1
"256";"P-01945";"WC-2014";"T-32";10;"midfielder";"Ayew";"André";"1989-12-17";0;0;0;1;1
"257";"P-01949";"WC-1978";"T-79";15;"forward";"Ben Mouza";"Mohamed";"1954-04-05";0;0;0;0;1
"258";"P-01955";"WC-1999";"T-04";5;"defender";"Bartlett";"Traci";"1972-05-17";1;0;1;0;0
"259";"P-01955";"WC-1995";"T-04";13;"defender";"Bartlett";"Traci";"1972-05-17";1;0;1;0;0
"260";"P-01959";"WC-1958";"T-72";13;"goal keeper";"Belyayev";"Vladimir";"1933-09-15";0;1;0;0;0
"261";"P-01972";"WC-1934";"T-06";0;"midfielder";"Welkenhuysen";"Félix";"1908-12-12";0;0;0;1;0
"262";"P-01974";"WC-1958";"T-85";22;"midfielder";"Baker";"George";"1936-04-06";0;0;0;1;0
"263";"P-01978";"WC-2010";"T-69";21;"midfielder";"Stevanović";"Dalibor";"1984-09-27";0;0;0;1;0
"264";"P-01987";"WC-2010";"T-46";20;"defender";"Torres Nilo";"Jorge";"1988-01-16";0;0;1;0;0
"265";"P-01989";"WC-1950";"T-07";0;"defender";"Achá";"Alberto";"1917-02-18";0;0;1;0;0
"266";"P-01994";"WC-2022";"T-17";21;"midfielder";"López";"Douglas";"1998-09-21";0;0;0;1;0
"267";"P-02005";"WC-1999";"T-22";15;"forward";"Hansen";"Mikka";"1975-11-11";1;0;0;0;1
"268";"P-02008";"WC-1995";"T-31";4;"defender";"Pohlmann";"Dagmar";"1972-02-07";1;0;1;0;0
"269";"P-02017";"WC-1990";"T-74";9;"midfielder";"Engqvist";"Leif";"1962-07-30";0;0;0;1;0
"270";"P-02028";"WC-2018";"T-26";12;"defender";"Ashraf";"Ayman";"1991-04-09";0;0;1;0;0
"271";"P-02030";"WC-2022";"T-85";24;"defender";"Cabango";"Ben";"2000-05-30";0;0;1;0;0
"272";"P-02042";"WC-1958";"T-30";1;"goal keeper";"Abbes";"Claude";"1927-05-24";0;1;0;0;0
"273";"P-02042";"WC-1954";"T-30";3;"goal keeper";"Abbes";"Claude";"1927-05-24";0;1;0;0;0
"274";"P-02061";"WC-1950";"T-28";0;"defender";"Ramsey";"Alf";"1920-01-22";0;0;1;0;0
"275";"P-02071";"WC-2022";"T-57";26;"midfielder";"Skóraś";"Michał";"2000-02-15";0;0;0;1;0
"276";"P-02078";"WC-1954";"T-41";3;"defender";"Giacomazzi";"Giovanni";"1928-01-18";0;0;1;0;0
"277";"P-02080";"WC-1994";"T-16";12;"goal keeper";"Mondragón";"Faryd";"1971-06-21";0;1;0;0;0
"278";"P-02080";"WC-1998";"T-16";22;"goal keeper";"Mondragón";"Faryd";"1971-06-21";0;1;0;0;0
"279";"P-02080";"WC-2014";"T-16";22;"goal keeper";"Mondragón";"Faryd";"1971-06-21";0;1;0;0;0
"280";"P-02091";"WC-1934";"T-74";0;"forward";"Kroon";"Knut";"1906-06-19";0;0;0;0;1
"281";"P-02094";"WC-1978";"T-36";15;"defender";"Rab";"Tibor";"1955-10-02";0;0;1;0;0
"282";"P-02094";"WC-1982";"T-36";13;"defender";"Rab";"Tibor";"1955-10-02";0;0;1;0;0
"283";"P-02096";"WC-1990";"T-84";22;"goal keeper";"Zeoli";"Javier";"1962-05-02";0;1;0;0;0
"284";"P-02102";"WC-1970";"T-72";16;"forward";"Byshovets";"Anatoliy";"1946-04-23";0;0;0;0;1
"285";"P-02104";"WC-1974";"T-13";22;"goal keeper";"Nef";"Adolfo";"1946-01-18";0;1;0;0;0
"286";"P-02115";"WC-2006";"T-74";12;"goal keeper";"Alvbåge";"John";"1982-08-10";0;1;0;0;0
"287";"P-02130";"WC-1958";"T-30";15;"forward";"Bruey";"Stéphane";"1932-12-11";0;0;0;0;1
"288";"P-02141";"WC-2003";"T-51";5;"defender";"Sin";"Kum-ok";"1975-11-25";1;0;1;0;0
"289";"P-02163";"WC-1994";"T-53";3;"defender";"Johnsen";"Erland";"1967-04-05";0;0;1;0;0
"290";"P-02166";"WC-1970";"T-27";6;"midfielder";"Quintanilla";"José";"1947-10-29";0;0;0;1;0
"291";"P-02174";"WC-2002";"T-03";13;"defender";"Placente";"Diego";"1977-04-24";0;0;1;0;0
"292";"P-02177";"WC-2002";"T-14";22;"goal keeper";"Jiang";"Jin";"1968-10-07";0;1;0;0;0
"293";"P-02184";"WC-2019";"T-14";14;"defender";"Wang";"Ying";"1997-11-18";1;0;1;0;0
"294";"P-02210";"WC-2006";"T-57";17;"midfielder";"Dudka";"Dariusz";"1983-12-09";0;0;0;1;0
"295";"P-02230";"WC-1982";"T-13";12;"goal keeper";"Cornez";"Marco";"1957-10-15";0;1;0;0;0
"296";"P-02231";"WC-2014";"T-73";19;"forward";"Costa";"Diego";"1988-10-07";0;0;0;0;1
"297";"P-02231";"WC-2018";"T-73";19;"forward";"Costa";"Diego";"1988-10-07";0;0;0;0;1
"298";"P-02273";"WC-2002";"T-17";17;"midfielder";"Medford";"Hernán";"1968-05-23";0;0;0;1;1
"299";"P-02273";"WC-1990";"T-17";7;"forward";"Medford";"Hernán";"1968-05-23";0;0;0;1;1
"300";"P-02281";"WC-1930";"T-30";0;"forward";"Veinante";"Émile";"1907-06-12";0;0;0;0;1
"301";"P-02281";"WC-1938";"T-30";0;"forward";"Veinante";"Émile";"1907-06-12";0;0;0;0;1
"302";"P-02281";"WC-1934";"T-30";0;"forward";"Veinante";"Émile";"1907-06-12";0;0;0;0;1
"303";"P-02292";"WC-1958";"T-86";7;"defender";"Stollenwerk";"Georg";"1930-12-19";0;0;1;0;0
"304";"P-02305";"WC-2022";"T-09";5;"midfielder";"Casemiro";"not applicable";"1992-02-23";0;0;0;1;0
"305";"P-02305";"WC-2018";"T-09";5;"midfielder";"Casemiro";"not applicable";"1992-02-23";0;0;0;1;0
"306";"P-02315";"WC-1991";"T-41";6;"defender";"Furlotti";"Maura";"1957-09-12";1;0;1;0;0
"307";"P-02323";"WC-1974";"T-74";15;"midfielder";"Magnusson";"Benno";"1953-02-04";0;0;0;1;0
"308";"P-02328";"WC-2010";"T-31";17;"defender";"Mertesacker";"Per";"1984-09-29";0;0;1;0;0
"309";"P-02328";"WC-2006";"T-31";17;"defender";"Mertesacker";"Per";"1984-09-29";0;0;1;0;0
"310";"P-02328";"WC-2014";"T-31";17;"defender";"Mertesacker";"Per";"1984-09-29";0;0;1;0;0
"311";"P-02344";"WC-1954";"T-06";19;"midfielder";"Backaert";"Jo";"1921-08-05";0;0;0;1;0
"312";"P-02347";"WC-2019";"T-76";6;"midfielder";"Pikul";"Khueanpet";"1988-09-20";1;0;0;1;0
"313";"P-02347";"WC-2015";"T-76";6;"midfielder";"Pikul";"Khueanpet";"1988-09-20";1;0;0;1;0
"314";"P-02351";"WC-2018";"T-56";3;"defender";"Corzo";"Aldo";"1989-05-20";0;0;1;0;0
"315";"P-02358";"WC-1934";"T-03";0;"forward";"Izzeta";"Luis";"not available";0;0;0;0;1
"316";"P-02360";"WC-1998";"T-50";13;"midfielder";"Babangida";"Tijani";"1973-09-25";0;0;0;1;0
"317";"P-02366";"WC-1998";"T-44";1;"goal keeper";"Kojima";"Nobuyuki";"1966-01-17";0;1;0;0;0
"318";"P-02372";"WC-1970";"T-10";7;"forward";"Popov";"Georgi";"1944-07-14";0;0;0;0;1
"319";"P-02400";"WC-1974";"T-87";4;"midfielder";"Mužinić";"Dražen";"1953-01-25";0;0;0;1;0
"320";"P-02403";"WC-1970";"T-61";7;"midfielder";"Dembrovschi";"Emerich";"1945-10-06";0;0;0;1;0
"321";"P-02405";"WC-1990";"T-16";11;"midfielder";"Redín";"Bernardo";"1963-02-26";0;0;0;1;0
"322";"P-02421";"WC-1998";"T-64";17;"midfielder";"McKinlay";"Billy";"1969-04-22";0;0;0;1;0
"323";"P-02423";"WC-1998";"T-70";7;"midfielder";"Fortune";"Quinton";"1977-05-21";0;0;0;1;0
"324";"P-02423";"WC-2002";"T-70";7;"midfielder";"Fortune";"Quinton";"1977-05-21";0;0;0;1;0
"325";"P-02430";"WC-1994";"T-41";8;"defender";"Mussi";"Roberto";"1963-08-25";0;0;1;0;0
"326";"P-02455";"WC-1930";"T-61";0;"midfielder";"Robe";"Corneliu";"1908-05-23";0;0;0;1;0
"327";"P-02461";"WC-2010";"T-46";8;"midfielder";"Castro";"Israel";"1980-12-29";0;0;0;1;0
"328";"P-02464";"WC-1982";"T-03";20;"forward";"Valdano";"Jorge";"1955-10-04";0;0;0;0;1
"329";"P-02464";"WC-1986";"T-03";11;"forward";"Valdano";"Jorge";"1955-10-04";0;0;0;0;1
"330";"P-02465";"WC-2022";"T-28";6;"defender";"Maguire";"Harry";"1993-03-05";0;0;1;0;0
"331";"P-02465";"WC-2018";"T-28";6;"defender";"Maguire";"Harry";"1993-03-05";0;0;1;0;0
"332";"P-02493";"WC-1982";"T-57";8;"midfielder";"Matysik";"Waldemar";"1961-09-27";0;0;0;1;0
"333";"P-02493";"WC-1986";"T-57";6;"midfielder";"Matysik";"Waldemar";"1961-09-27";0;0;0;1;0
"334";"P-02525";"WC-2010";"T-51";15;"midfielder";"Kim";"Yong-jun";"1983-07-19";0;0;0;1;0
"335";"P-02556";"WC-2022";"T-17";7;"forward";"Contreras";"Anthony";"2000-01-29";0;0;0;0;1
"336";"P-02559";"WC-2018";"T-37";23;"defender";"Skúlason";"Ari Freyr";"1987-05-14";0;0;1;0;0
"337";"P-02595";"WC-2018";"T-44";11;"midfielder";"Usami";"Takashi";"1992-05-06";0;0;0;1;0
"338";"P-02609";"WC-2018";"T-71";12;"defender";"Kim";"Min-woo";"1990-02-25";0;0;1;0;0
"339";"P-02636";"WC-2007";"T-12";3;"defender";"Booth";"Melanie";"1984-08-24";1;0;1;0;0
"340";"P-02652";"WC-1991";"T-74";16;"midfielder";"Johansson";"Ingrid";"1965-07-09";1;0;0;1;0
"341";"P-02662";"WC-1970";"T-84";19;"forward";"Zubia";"Oscar";"1946-02-08";0;0;0;0;1
"342";"P-02668";"WC-1990";"T-84";14;"defender";"Pintos Saldanha";"José";"1964-03-25";0;0;1;0;0
"343";"P-02673";"WC-2002";"T-65";16;"goal keeper";"Diallo";"Omar";"1972-09-28";0;1;0;0;0
"344";"P-02675";"WC-1990";"T-28";7;"midfielder";"Robson";"Bryan";"1957-01-11";0;0;0;1;0
"345";"P-02675";"WC-1982";"T-28";16;"midfielder";"Robson";"Bryan";"1957-01-11";0;0;0;1;0
"346";"P-02675";"WC-1986";"T-28";7;"midfielder";"Robson";"Bryan";"1957-01-11";0;0;0;1;0
"347";"P-02679";"WC-1999";"T-46";8;"midfielder";"Rodebaugh";"Andrea";"1966-10-08";1;0;0;1;0
"348";"P-02688";"WC-1995";"T-14";5;"midfielder";"Zhou";"Yang";"1971-01-02";1;0;1;1;0
"349";"P-02688";"WC-1991";"T-14";5;"defender";"Zhou";"Yang";"1971-01-02";1;0;1;1;0
"350";"P-02695";"WC-1998";"T-22";8;"midfielder";"Frandsen";"Per";"1970-02-06";0;0;0;1;0
"351";"P-02698";"WC-1999";"T-46";4;"defender";"Oceguera";"Gina";"1977-04-09";1;0;1;0;0
"352";"P-02702";"WC-1938";"T-61";0;"goal keeper";"Pavlovici";"Dumitru";"1912-04-26";0;1;0;0;0
"353";"P-02755";"WC-1994";"T-63";17;"defender";"Al-Taifi";"Yassir";"1971-05-10";0;0;1;0;0
"354";"P-02759";"WC-2022";"T-11";24;"defender";"Ebosse";"Enzo";"1999-03-11";0;0;1;0;0
"355";"P-02778";"WC-2018";"T-79";19;"forward";"Khalifa";"Saber";"1986-10-14";0;0;0;0;1
"356";"P-02795";"WC-1998";"T-09";22;"goal keeper";"Dida";"not applicable";"1973-10-07";0;1;0;0;0
"357";"P-02795";"WC-2006";"T-09";1;"goal keeper";"Dida";"not applicable";"1973-10-07";0;1;0;0;0
"358";"P-02795";"WC-2002";"T-09";12;"goal keeper";"Dida";"not applicable";"1973-10-07";0;1;0;0;0
"359";"P-02802";"WC-2019";"T-31";16;"midfielder";"Dallmann";"Linda";"1994-09-02";1;0;0;1;0
"360";"P-02805";"WC-1982";"T-11";14;"midfielder";"Abega";"Théophile";"1954-07-09";0;0;0;1;0
"361";"P-02839";"WC-2022";"T-25";26;"forward";"Rodríguez";"Kevin";"2000-03-04";0;0;0;0;1
"362";"P-02842";"WC-1998";"T-83";3;"defender";"Pope";"Eddie";"1973-12-24";0;0;1;0;0
"363";"P-02842";"WC-2002";"T-83";23;"defender";"Pope";"Eddie";"1973-12-24";0;0;1;0;0
"364";"P-02842";"WC-2006";"T-83";23;"defender";"Pope";"Eddie";"1973-12-24";0;0;1;0;0
"365";"P-02848";"WC-1954";"T-30";15;"forward";"Ben Tifour";"Abdelaziz";"1927-07-25";0;0;0;0;1
"366";"P-02853";"WC-1998";"T-71";9;"forward";"Kim";"Do-hoon";"1970-07-21";0;0;0;0;1
"367";"P-02858";"WC-1994";"T-09";12;"goal keeper";"Zetti";"not applicable";"1965-01-10";0;1;0;0;0
"368";"P-02863";"WC-1950";"T-55";0;"defender";"Paredes";"Elioro";"1921-06-19";0;0;1;0;0
"369";"P-02875";"WC-2007";"T-03";5;"defender";"Brusca";"Carmen";"1985-11-07";1;0;1;0;0
"370";"P-02886";"WC-2018";"T-54";5;"defender";"Torres";"Román";"1986-03-20";0;0;1;0;0
"371";"P-02900";"WC-1994";"T-75";5;"defender";"Geiger";"Alain";"1960-11-05";0;0;1;0;0
"372";"P-02901";"WC-1986";"T-73";17;"midfielder";"Francisco";"not applicable";"1962-11-01";0;0;0;1;0
"373";"P-02903";"WC-2019";"T-41";5;"defender";"Linari";"Elena";"1994-04-15";1;0;1;0;0
"374";"P-02909";"WC-2006";"T-38";3;"defender";"Bakhtiarizadeh";"Sohrab";"1973-09-11";0;0;1;0;0
"375";"P-02919";"WC-2014";"T-18";12;"goal keeper";"Zelenika";"Oliver";"1993-05-14";0;1;0;0;0
"376";"P-02921";"WC-2019";"T-74";13;"defender";"Ilestedt";"Amanda";"1993-01-17";1;0;1;0;0
"377";"P-02921";"WC-2015";"T-74";14;"defender";"Ilestedt";"Amanda";"1993-01-17";1;0;1;0;0
"378";"P-02932";"WC-2014";"T-18";8;"midfielder";"Vukojević";"Ognjen";"1983-12-20";0;0;0;1;0
"379";"P-02947";"WC-2018";"T-71";10;"midfielder";"Lee";"Seung-woo";"1998-01-06";0;0;0;1;0
"380";"P-02950";"WC-1991";"T-49";5;"midfielder";"Pullen";"Deborah";"1961-09-20";1;0;0;1;0
"381";"P-02965";"WC-1974";"T-09";5;"midfielder";"Piazza";"not applicable";"1943-02-25";0;0;0;1;0
"382";"P-02965";"WC-1970";"T-09";3;"midfielder";"Piazza";"not applicable";"1943-02-25";0;0;0;1;0
"383";"P-02974";"WC-2014";"T-09";18;"midfielder";"Hernanes";"not applicable";"1985-05-29";0;0;0;1;0
"384";"P-02977";"WC-2002";"T-06";12;"defender";"Van der Heyden";"Peter";"1976-07-16";0;0;1;0;0
"385";"P-02986";"WC-1970";"T-74";14;"defender";"Kristensson";"Krister";"1942-07-25";0;0;1;0;0
"386";"P-03000";"WC-1986";"T-58";16;"defender";"António";"José";"1957-10-29";0;0;1;0;0
"387";"P-03013";"WC-2006";"T-48";9;"forward";"van Nistelrooy";"Ruud";"1976-07-01";0;0;0;0;1
"388";"P-03026";"WC-2002";"T-31";17;"midfielder";"Bode";"Marco";"1969-07-23";0;0;0;1;0
"389";"P-03038";"WC-2002";"T-06";20;"forward";"Strupar";"Branko";"1970-02-09";0;0;0;0;1
"390";"P-03044";"WC-2014";"T-62";12;"goal keeper";"Lodygin";"Yuri";"1990-05-26";0;1;0;0;0
"391";"P-03048";"WC-1994";"T-63";9;"forward";"Abdullah";"Majed";"1959-11-01";0;0;0;0;1
"392";"P-03089";"WC-1950";"T-74";0;"forward";"Jeppson";"Hasse";"1925-05-10";0;0;0;0;1
"393";"P-03090";"WC-1994";"T-53";1;"goal keeper";"Thorstvedt";"Erik";"1962-10-28";0;1;0;0;0
"394";"P-03125";"WC-1962";"T-10";7;"midfielder";"Diev";"Todor";"1934-01-28";0;0;0;1;0
"395";"P-03126";"WC-1982";"T-13";21;"forward";"Gamboa";"Miguel Ángel";"1951-06-21";0;0;0;0;1
"396";"P-03127";"WC-1938";"T-21";0;"forward";"Rulc";"Oldřich";"1911-03-28";0;0;0;0;1
"397";"P-03128";"WC-2002";"T-25";9;"forward";"Kaviedes";"Iván";"1977-10-24";0;0;0;0;1
"398";"P-03128";"WC-2006";"T-25";10;"forward";"Kaviedes";"Iván";"1977-10-24";0;0;0;0;1
"399";"P-03130";"WC-1934";"T-09";0;"midfielder";"Canalli";"not applicable";"1907-03-12";0;0;0;1;0
"400";"P-03139";"WC-1999";"T-74";12;"goal keeper";"Thelin";"Ulla-Karin";"1977-02-19";1;1;0;0;0
"401";"P-03144";"WC-2018";"T-54";18;"forward";"Tejada";"Luis";"1982-03-28";0;0;0;0;1
"402";"P-03146";"WC-2014";"T-08";20;"midfielder";"Hajrović";"Izet";"1991-08-04";0;0;0;1;0
"403";"P-03147";"WC-1954";"T-28";13;"defender";"Green";"Ken";"1924-04-27";0;0;1;0;0
"404";"P-03154";"WC-1970";"T-61";14;"defender";"Gergely";"Vasile";"1941-10-28";0;0;1;0;0
"405";"P-03159";"WC-1966";"T-73";16;"defender";"Olivella";"Ferran";"1936-06-22";0;0;1;0;0
"406";"P-03161";"WC-2018";"T-37";7;"midfielder";"Guðmundsson";"Jóhann Berg";"1990-10-27";0;0;0;1;0
"407";"P-03175";"WC-1938";"T-23";0;"forward";"Telwe";"Rudi";"not available";0;0;0;0;1
"408";"P-03180";"WC-2015";"T-74";11;"forward";"Hjohlman";"Jenny";"1990-02-13";1;0;0;0;1
"409";"P-03183";"WC-2011";"T-30";3;"defender";"Boulleau";"Laure";"1986-10-22";1;0;1;0;0
"410";"P-03183";"WC-2015";"T-30";3;"defender";"Boulleau";"Laure";"1986-10-22";1;0;1;0;0
"411";"P-03186";"WC-1995";"T-12";19;"midfielder";"Gerrior";"Suzanne";"1973-04-04";1;0;0;1;0
"412";"P-03191";"WC-2018";"T-79";3;"defender";"Benalouane";"Yohan";"1987-03-28";0;0;1;0;0
"413";"P-03193";"WC-2014";"T-13";13;"defender";"Rojas";"José Manuel";"1983-06-03";0;0;1;0;0
"414";"P-03206";"WC-1970";"T-41";9;"defender";"Puia";"Giorgio";"1938-03-08";0;0;1;0;0
"415";"P-03217";"WC-1998";"T-55";8;"forward";"Rojas";"Arístides";"1968-08-12";0;0;0;0;1
"416";"P-03224";"WC-2011";"T-29";9;"midfielder";"Chuigoué";"Dorine";"1988-11-28";1;0;0;1;0
"417";"P-03231";"WC-2002";"T-84";16;"midfielder";"Romero";"Marcelo";"1976-07-04";0;0;0;1;0
"418";"P-03265";"WC-2022";"T-03";18;"midfielder";"Rodríguez";"Guido";"1994-04-12";0;0;0;1;0
"419";"P-03270";"WC-1978";"T-48";2;"defender";"Poortvliet";"Jan";"1955-09-21";0;0;1;0;0
"420";"P-03282";"WC-1986";"T-72";11;"forward";"Blokhin";"Oleh";"1952-11-05";0;0;0;0;1
"421";"P-03282";"WC-1982";"T-72";11;"forward";"Blokhin";"Oleh";"1952-11-05";0;0;0;0;1
"422";"P-03284";"WC-1962";"T-10";1;"goal keeper";"Naydenov";"Georgi";"1931-12-21";0;1;0;0;0
"423";"P-03284";"WC-1966";"T-10";1;"goal keeper";"Naydenov";"Georgi";"1931-12-21";0;1;0;0;0
"424";"P-03287";"WC-2014";"T-46";5;"defender";"Reyes";"Diego";"1992-09-19";0;0;1;0;0
"425";"P-03297";"WC-1986";"T-55";12;"goal keeper";"Battaglia";"Jorge";"1960-05-12";0;1;0;0;0
"426";"P-03298";"WC-2010";"T-48";18;"midfielder";"Schaars";"Stijn";"1984-01-11";0;0;0;1;0
"427";"P-03300";"WC-1990";"T-06";19;"forward";"Van Der Linden";"Marc";"1964-02-04";0;0;0;0;1
"428";"P-03307";"WC-2002";"T-73";20;"defender";"Nadal";"Miguel Ángel";"1966-07-28";0;0;1;0;0
"429";"P-03307";"WC-1998";"T-73";20;"defender";"Nadal";"Miguel Ángel";"1966-07-28";0;0;1;0;0
"430";"P-03307";"WC-1994";"T-73";20;"defender";"Nadal";"Miguel Ángel";"1966-07-28";0;0;1;0;0
"431";"P-03310";"WC-1950";"T-09";0;"forward";"Rodrigues";"not applicable";"1925-06-27";0;0;0;0;1
"432";"P-03310";"WC-1954";"T-09";11;"forward";"Rodrigues";"not applicable";"1925-06-27";0;0;0;0;1
"433";"P-03320";"WC-2003";"T-32";9;"forward";"Anokyewaa";"Akua";"1984-10-15";1;0;0;0;1
"434";"P-03331";"WC-2002";"T-50";15;"midfielder";"Christopher";"Justice";"1981-12-24";0;0;0;1;0
"435";"P-03333";"WC-2007";"T-32";3;"defender";"Danso";"Mavis";"1984-03-24";1;0;1;0;0
"436";"P-03333";"WC-2003";"T-32";3;"defender";"Danso";"Mavis";"1984-03-24";1;0;1;0;0
"437";"P-03360";"WC-1986";"T-55";15;"forward";"Cabral";"Eufemio";"1955-03-21";0;0;0;0;1
"438";"P-03367";"WC-2018";"T-31";22;"goal keeper";"ter Stegen";"Marc-André";"1992-04-30";0;1;0;0;0
"439";"P-03367";"WC-2022";"T-31";22;"goal keeper";"ter Stegen";"Marc-André";"1992-04-30";0;1;0;0;0
"440";"P-03368";"WC-1966";"T-84";17;"midfielder";"Salvá";"Héctor";"1939-11-27";0;0;0;1;0
"441";"P-03376";"WC-1998";"T-44";6;"midfielder";"Yamaguchi";"Motohiro";"1969-01-29";0;0;0;1;0
"442";"P-03377";"WC-1994";"T-11";11;"midfielder";"Maboang";"Emmanuel";"1968-11-27";0;0;0;1;0
"443";"P-03377";"WC-1990";"T-11";21;"midfielder";"Maboang";"Emmanuel";"1968-11-27";0;0;0;1;0
"444";"P-03391";"WC-1978";"T-86";8;"forward";"Zimmermann";"Herbert";"1954-07-01";0;0;0;0;1
"445";"P-03401";"WC-2002";"T-55";16;"midfielder";"Morínigo";"Gustavo";"1977-01-23";0;0;0;1;0
"446";"P-03406";"WC-1978";"T-64";20;"goal keeper";"Clark";"Bobby";"1945-09-26";0;1;0;0;0
"447";"P-03422";"WC-2011";"T-16";9;"midfielder";"Rodallega";"Carmen";"1983-07-15";1;0;0;1;0
"448";"P-03441";"WC-1962";"T-72";16;"forward";"Mamykin";"Aleksei";"1936-02-29";0;0;0;0;1
"449";"P-03442";"WC-1998";"T-53";9;"forward";"Flo";"Tore André";"1973-06-15";0;0;0;0;1
"450";"P-03447";"WC-2002";"T-06";10;"midfielder";"Walem";"Johan";"1972-02-01";0;0;0;1;0
"451";"P-03449";"WC-2019";"T-49";19;"forward";"Satchell";"Paige";"1998-04-13";1;0;0;0;1
"452";"P-03451";"WC-1978";"T-05";8;"midfielder";"Prohaska";"Herbert";"1955-08-08";0;0;0;1;0
"453";"P-03451";"WC-1982";"T-05";8;"midfielder";"Prohaska";"Herbert";"1955-08-08";0;0;0;1;0
"454";"P-03454";"WC-1986";"T-46";8;"midfielder";"Domínguez";"Alejandro";"1961-02-09";0;0;0;1;0
"455";"P-03457";"WC-2006";"T-02";20;"defender";"Locó";"not applicable";"1984-12-25";0;0;1;0;0
"456";"P-03472";"WC-2022";"T-12";13;"midfielder";"Hutchinson";"Atiba";"1983-02-08";0;0;0;1;0
"457";"P-03484";"WC-2022";"T-83";11;"forward";"Aaronson";"Brenden";"2000-10-22";0;0;0;0;1
"458";"P-03493";"WC-1966";"T-58";10;"midfielder";"Coluna";"Mário";"1935-08-06";0;0;0;1;0
"459";"P-03497";"WC-2010";"T-44";8;"forward";"Matsui";"Daisuke";"1981-05-11";0;0;0;0;1
"460";"P-03499";"WC-1938";"T-06";0;"forward";"Isemborghs";"Hendrik";"1914-01-30";0;0;0;0;1
"461";"P-03503";"WC-1958";"T-05";4;"defender";"Swoboda";"Franz";"1933-02-15";0;0;1;0;0
"462";"P-03523";"WC-2006";"T-77";3;"defender";"Abalo";"Jean-Paul";"1975-06-26";0;0;1;0;0
"463";"P-03524";"WC-2006";"T-78";16;"midfielder";"Wise";"Evans";"1973-11-23";0;0;0;1;0
"464";"P-03526";"WC-1990";"T-86";11;"forward";"Mill";"Frank";"1958-07-23";0;0;0;0;1
"465";"P-03532";"WC-1998";"T-28";11;"midfielder";"McManaman";"Steve";"1972-02-11";0;0;0;1;0
"466";"P-03545";"WC-1934";"T-41";0;"forward";"Guaita";"Enrique";"1910-07-11";0;0;0;0;1
"467";"P-03546";"WC-1974";"T-13";4;"defender";"Arias";"Antonio";"1944-10-09";0;0;1;0;0
"468";"P-03552";"WC-2010";"T-04";21;"defender";"Carney";"David";"1983-11-30";0;0;1;0;0
"469";"P-03553";"WC-2015";"T-09";23;"goal keeper";"Izidoro";"Letícia";"1994-08-13";1;1;0;0;0
"470";"P-03553";"WC-2019";"T-09";22;"goal keeper";"Izidoro";"Letícia";"1994-08-13";1;1;0;0;0
"471";"P-03558";"WC-2006";"T-48";22;"goal keeper";"Timmer";"Henk";"1971-12-03";0;1;0;0;0
"472";"P-03571";"WC-1978";"T-73";8;"forward";"Juanito";"not applicable";"1954-11-10";0;0;0;0;1
"473";"P-03571";"WC-1982";"T-73";7;"forward";"Juanito";"not applicable";"1954-11-10";0;0;0;0;1
"474";"P-03576";"WC-1934";"T-09";0;"midfielder";"Tinoco";"not applicable";"1904-12-02";0;0;0;1;0
"475";"P-03578";"WC-1954";"T-28";21;"forward";"Haynes";"Johnny";"1934-10-17";0;0;0;0;1
"476";"P-03578";"WC-1958";"T-28";10;"forward";"Haynes";"Johnny";"1934-10-17";0;0;0;0;1
"477";"P-03578";"WC-1962";"T-28";10;"forward";"Haynes";"Johnny";"1934-10-17";0;0;0;0;1
